Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
wireless-earbuds-pro,Wireless Earbuds Pro,"<p>Premium true wireless earbuds with active noise cancellation. Crystal-clear audio with 8-hour battery life per charge.</p><ul><li>Active noise cancellation</li><li>8-hour battery (32 with case)</li><li>IPX5 water resistant</li><li>Touch controls</li></ul>",Audio Edge,Earbuds,"tech, audio, earbuds, wireless, bestseller",TRUE,Color,Matte Black,,,,,AE-EBD-001-BK,55,shopify,30,deny,manual,189.00,235.00,TRUE,TRUE,,https://images.unsplash.com/photo-1590658268037-6bf12165a8df?w=800,1,Matte black wireless earbuds with charging case,FALSE,,,,,,,new,,,,,,,g,,47.00,active
wireless-earbuds-pro,Wireless Earbuds Pro,"<p>Premium true wireless earbuds with active noise cancellation. Crystal-clear audio with 8-hour battery life per charge.</p><ul><li>Active noise cancellation</li><li>8-hour battery (32 with case)</li><li>IPX5 water resistant</li><li>Touch controls</li></ul>",Audio Edge,Earbuds,"tech, audio, earbuds, wireless, bestseller",TRUE,Color,Pearl White,,,,,AE-EBD-001-WH,55,shopify,25,deny,manual,189.00,235.00,TRUE,TRUE,,https://images.unsplash.com/photo-1606220588913-b3aacb4d2f46?w=800,2,Pearl white wireless earbuds,FALSE,,,,,,,new,,,,,,,g,,47.00,active
wireless-earbuds-pro,Wireless Earbuds Pro,"<p>Premium true wireless earbuds with active noise cancellation. Crystal-clear audio with 8-hour battery life per charge.</p><ul><li>Active noise cancellation</li><li>8-hour battery (32 with case)</li><li>IPX5 water resistant</li><li>Touch controls</li></ul>",Audio Edge,Earbuds,"tech, audio, earbuds, wireless, bestseller",TRUE,Color,Midnight Blue,,,,,AE-EBD-001-BL,55,shopify,20,deny,manual,189.00,235.00,TRUE,TRUE,,,,,FALSE,,,,,,,new,,,,,,,g,,47.00,active
studio-headphones,Studio Over-Ear Headphones,"<p>Professional-grade over-ear headphones with 40mm drivers. Memory foam ear cushions for all-day comfort.</p><ul><li>40mm dynamic drivers</li><li>Active noise cancellation</li><li>30-hour battery life</li><li>Foldable design</li></ul>",Audio Edge,Headphones,"tech, audio, headphones, studio",TRUE,Color,Graphite,,,,,AE-HDN-001-GR,320,shopify,18,deny,manual,279.00,349.00,TRUE,TRUE,,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=800,1,Graphite over-ear studio headphones,FALSE,,,,,,,new,,,,,,,g,,70.00,active
studio-headphones,Studio Over-Ear Headphones,"<p>Professional-grade over-ear headphones with 40mm drivers. Memory foam ear cushions for all-day comfort.</p><ul><li>40mm dynamic drivers</li><li>Active noise cancellation</li><li>30-hour battery life</li><li>Foldable design</li></ul>",Audio Edge,Headphones,"tech, audio, headphones, studio",TRUE,Color,Cream,,,,,AE-HDN-001-CR,320,shopify,15,deny,manual,279.00,349.00,TRUE,TRUE,,,,,FALSE,,,,,,,new,,,,,,,g,,70.00,active
minimal-phone-case,Minimal Phone Case,"<p>Ultra-thin protective case with matte finish. Precision-cut for perfect fit with raised edges for screen protection.</p><ul><li>0.35mm thickness</li><li>Matte anti-fingerprint finish</li><li>Raised camera bezel</li><li>Wireless charging compatible</li></ul>",Tech Minimal,Phone Cases,"tech, cases, phone, minimal",TRUE,Model,iPhone 15 Pro,Color,Frost Clear,,,TM-CSE-001-15P-FC,25,shopify,40,deny,manual,35.00,44.00,TRUE,TRUE,,https://images.unsplash.com/photo-1601784551446-20c9e07cdbdb?w=800,1,Minimal frost clear phone case,FALSE,,,,,,,new,,,,,,,g,,8.75,active
minimal-phone-case,Minimal Phone Case,"<p>Ultra-thin protective case with matte finish. Precision-cut for perfect fit with raised edges for screen protection.</p><ul><li>0.35mm thickness</li><li>Matte anti-fingerprint finish</li><li>Raised camera bezel</li><li>Wireless charging compatible</li></ul>",Tech Minimal,Phone Cases,"tech, cases, phone, minimal",TRUE,Model,iPhone 15 Pro,Color,Matte Black,,,TM-CSE-001-15P-MB,25,shopify,45,deny,manual,35.00,44.00,TRUE,TRUE,,,,,FALSE,,,,,,,new,,,,,,,g,,8.75,active
minimal-phone-case,Minimal Phone Case,"<p>Ultra-thin protective case with matte finish. Precision-cut for perfect fit with raised edges for screen protection.</p><ul><li>0.35mm thickness</li><li>Matte anti-fingerprint finish</li><li>Raised camera bezel</li><li>Wireless charging compatible</li></ul>",Tech Minimal,Phone Cases,"tech, cases, phone, minimal",TRUE,Model,iPhone 15 Pro Max,Color,Frost Clear,,,TM-CSE-001-15PM-FC,28,shopify,35,deny,manual,35.00,44.00,TRUE,TRUE,,,,,FALSE,,,,,,,new,,,,,,,g,,8.75,active
minimal-phone-case,Minimal Phone Case,"<p>Ultra-thin protective case with matte finish. Precision-cut for perfect fit with raised edges for screen protection.</p><ul><li>0.35mm thickness</li><li>Matte anti-fingerprint finish</li><li>Raised camera bezel</li><li>Wireless charging compatible</li></ul>",Tech Minimal,Phone Cases,"tech, cases, phone, minimal",TRUE,Model,iPhone 15 Pro Max,Color,Matte Black,,,TM-CSE-001-15PM-MB,28,shopify,40,deny,manual,35.00,44.00,TRUE,TRUE,,,,,FALSE,,,,,,,new,,,,,,,g,,8.75,active
wireless-charger-stand,Wireless Charger Stand,"<p>15W fast wireless charging stand with aluminum base. Adjustable angle for comfortable viewing during charging.</p><ul><li>15W fast charging</li><li>Aluminum and silicone construction</li><li>LED indicator</li><li>Compatible with MagSafe cases</li></ul>",Tech Minimal,Chargers,"tech, chargers, wireless, desk",TRUE,Color,Space Grey,,,,,TM-CHG-001-SG,180,shopify,30,deny,manual,58.00,72.00,TRUE,TRUE,,https://images.unsplash.com/photo-1586816879360-004f5b0c51e3?w=800,1,Space grey wireless charger stand,FALSE,,,,,,,new,,,,,,,g,,14.50,active
wireless-charger-stand,Wireless Charger Stand,"<p>15W fast wireless charging stand with aluminum base. Adjustable angle for comfortable viewing during charging.</p><ul><li>15W fast charging</li><li>Aluminum and silicone construction</li><li>LED indicator</li><li>Compatible with MagSafe cases</li></ul>",Tech Minimal,Chargers,"tech, chargers, wireless, desk",TRUE,Color,Silver,,,,,TM-CHG-001-SL,180,shopify,25,deny,manual,58.00,72.00,TRUE,TRUE,,,,,FALSE,,,,,,,new,,,,,,,g,,14.50,active
portable-power-bank,Portable Power Bank,"<p>Slim 10,000mAh power bank with dual USB-C ports. Fast charging support for phones and tablets.</p><ul><li>10,000mAh capacity</li><li>20W fast charging</li><li>Dual USB-C ports</li><li>LED power indicator</li></ul>",Tech Minimal,Power Banks,"tech, power, portable, travel",TRUE,Color,Black,,,,,TM-PWR-001-BK,200,shopify,35,deny,manual,48.00,60.00,TRUE,TRUE,,https://images.unsplash.com/photo-1609091839311-d5365f9ff1c5?w=800,1,Black slim portable power bank,FALSE,,,,,,,new,,,,,,,g,,12.00,active
portable-power-bank,Portable Power Bank,"<p>Slim 10,000mAh power bank with dual USB-C ports. Fast charging support for phones and tablets.</p><ul><li>10,000mAh capacity</li><li>20W fast charging</li><li>Dual USB-C ports</li><li>LED power indicator</li></ul>",Tech Minimal,Power Banks,"tech, power, portable, travel",TRUE,Color,White,,,,,TM-PWR-001-WH,200,shopify,30,deny,manual,48.00,60.00,TRUE,TRUE,,,,,FALSE,,,,,,,new,,,,,,,g,,12.00,active
laptop-stand,Aluminum Laptop Stand,"<p>Ergonomic laptop stand with adjustable height. Premium aluminum construction with silicone grips.</p><ul><li>Adjustable height 6-12 inches</li><li>Fits laptops 10-17 inches</li><li>Aluminum construction</li><li>Foldable for travel</li></ul>",Tech Minimal,Stands,"tech, laptop, stand, ergonomic",TRUE,Color,Space Grey,,,,,TM-STD-001-SG,450,shopify,22,deny,manual,78.00,98.00,TRUE,TRUE,,https://images.unsplash.com/photo-1527864550417-7fd91fc51a46?w=800,1,Space grey aluminum laptop stand,FALSE,,,,,,,new,,,,,,,g,,19.50,active
